user_id,age,occupation,monthly_income,city_type,date,food_expense,transport_expense,rent_expense,entertainment_expense,utilities_expense,shopping_expense,other_expense,total_expense,savings,payment_mode,overspending_flag,weekend_flag
U0255,29,Salaried,45683,Semi-Urban,2023-06-16,253,324,203,140,73,64,41,1098,12743,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2023-06-22,295,261,267,205,25,11,166,1230,8783,Card,0,0
U0255,29,Salaried,45683,Semi-Urban,2023-07-15,410,85,323,225,60,85,105,1293,6893,Cash,0,1
U0255,29,Salaried,45683,Semi-Urban,2023-07-24,179,152,260,58,99,67,135,950,17183,Card,0,0
U0255,29,Salaried,45683,Semi-Urban,2023-07-25,314,225,299,169,85,28,195,1315,6233,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2023-09-24,136,202,250,0,89,0,68,737,23573,UPI,0,1
U0255,29,Salaried,45683,Semi-Urban,2023-11-09,46,117,167,161,60,21,78,650,26183,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2023-12-08,195,88,302,65,75,0,147,872,19523,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-01-04,318,187,284,168,22,69,142,1190,9983,Cash,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-01-21,395,156,287,42,22,76,121,1099,12713,Card,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-02-23,412,205,333,89,51,72,112,1274,7463,Cash,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-03-01,295,170,202,58,54,77,185,1041,14453,Cash,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-05-02,373,120,199,196,71,0,34,993,15893,Cash,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-05-05,180,182,262,158,23,24,207,1036,14603,Cash,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-05-07,110,251,266,73,45,0,49,794,21863,Card,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-05-18,459,30,313,242,92,0,134,1270,7583,Cash,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-06-02,247,92,218,216,95,42,209,1119,12113,Cash,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-06-09,217,52,290,69,62,98,203,991,15953,Cash,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-06-09,325,66,207,183,73,39,39,932,17723,UPI,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-06-20,166,269,180,78,98,23,88,902,18623,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-08-06,232,240,278,143,58,51,83,1085,13133,Cash,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-08-20,348,103,215,77,31,52,132,958,16943,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-08-21,273,207,244,53,122,8,187,1094,12863,UPI,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-09-21,465,111,240,170,72,105,154,1317,6173,Card,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-09-27,382,118,168,202,44,93,52,1059,13913,Card,0,0
U0255,29,Salaried,45683,Semi-Urban,2024-12-08,283,80,176,165,39,99,14,856,20003,UPI,0,1
U0255,29,Salaried,45683,Semi-Urban,2024-12-22,445,195,267,209,32,0,120,1268,7643,Card,0,1
U0256,28,Salaried,31653,Semi-Urban,2023-01-25,266,228,152,0,48,52,141,854,6033,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-01-30,327,269,214,0,18,27,140,975,2403,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-02-16,232,108,187,25,71,0,174,797,7743,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-02-16,211,323,113,69,54,2,218,990,1953,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-03-31,191,243,152,0,22,29,54,658,11913,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-08-02,137,323,149,31,41,20,125,826,6873,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-08-15,195,192,106,69,70,120,98,850,6153,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-08-19,335,237,111,132,50,97,77,1039,483,Cash,0,1
U0256,28,Salaried,31653,Semi-Urban,2023-09-28,155,252,215,114,60,124,0,920,4053,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2023-10-30,282,97,223,82,70,21,160,935,3603,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-02-26,284,99,113,0,20,38,17,561,14823,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-02-28,205,258,156,90,75,141,171,1096,-1227,UPI,1,0
U0256,28,Salaried,31653,Semi-Urban,2024-02-29,260,133,121,141,9,0,218,882,5193,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-03-26,247,93,105,161,31,11,130,778,8313,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-04-01,223,159,114,53,44,0,55,648,12213,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-05-02,224,93,225,40,63,90,15,750,9153,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-06-16,355,176,192,51,62,68,168,1072,-507,Card,1,1
U0256,28,Salaried,31653,Semi-Urban,2024-06-21,223,180,233,120,76,52,158,1042,393,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-07-12,148,143,163,78,0,53,83,668,11613,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-07-13,260,135,162,125,47,7,70,806,7473,Cash,0,1
U0256,28,Salaried,31653,Semi-Urban,2024-09-09,204,214,172,29,55,48,93,815,7203,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-10-27,344,184,141,173,1,6,82,931,3723,UPI,0,1
U0256,28,Salaried,31653,Semi-Urban,2024-10-30,152,142,190,50,58,78,202,872,5493,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-11-12,134,124,127,23,25,90,37,560,14853,Cash,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-11-25,121,286,119,115,65,18,5,729,9783,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-11-29,80,160,140,134,32,62,118,726,9873,Card,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-12-03,241,248,123,116,48,0,93,869,5583,UPI,0,0
U0256,28,Salaried,31653,Semi-Urban,2024-12-20,316,87,144,124,32,97,89,889,4983,Cash,0,0
U0257,58,Business,66877,Urban,2023-01-17,414,164,558,180,87,97,62,1562,20017,Cash,0,0
U0257,58,Business,66877,Urban,2023-03-03,262,309,544,212,133,152,48,1660,17077,UPI,0,0
U0257,58,Business,66877,Urban,2023-04-22,297,113,771,255,146,45,181,1808,12637,UPI,0,1
U0257,58,Business,66877,Urban,2023-09-07,429,130,660,124,58,38,154,1593,19087,Cash,0,0
U0257,58,Business,66877,Urban,2023-09-29,418,288,692,111,109,58,173,1849,11407,UPI,0,0
U0257,58,Business,66877,Urban,2023-10-30,444,279,511,146,90,0,159,1629,18007,UPI,0,0
U0257,58,Business,66877,Urban,2023-11-03,214,341,701,139,83,0,94,1572,19717,Cash,0,0
U0257,58,Business,66877,Urban,2023-11-13,128,275,635,255,70,1,131,1495,22027,UPI,0,0
U0257,58,Business,66877,Urban,2023-11-23,138,177,768,248,105,71,102,1609,18607,UPI,0,0
U0257,58,Business,66877,Urban,2024-01-27,437,157,734,192,94,139,69,1822,12217,Card,0,1
U0257,58,Business,66877,Urban,2024-02-21,84,124,521,74,60,32,25,920,39277,Cash,0,0
U0257,58,Business,66877,Urban,2024-03-28,228,308,466,73,103,35,126,1339,26707,UPI,0,0
U0257,58,Business,66877,Urban,2024-04-12,301,217,529,89,73,44,83,1336,26797,Cash,0,0
U0257,58,Business,66877,Urban,2024-06-03,80,297,461,128,92,77,44,1179,31507,UPI,0,0
U0257,58,Business,66877,Urban,2024-08-21,248,113,606,224,56,102,98,1447,23467,UPI,0,0
U0257,58,Business,66877,Urban,2024-08-22,220,177,528,38,76,118,246,1403,24787,Cash,0,0
U0257,58,Business,66877,Urban,2024-09-15,461,214,672,333,96,78,34,1888,10237,UPI,0,1
U0257,58,Business,66877,Urban,2024-11-01,390,111,590,264,117,80,140,1692,16117,UPI,0,0
U0257,58,Business,66877,Urban,2024-11-17,298,71,599,209,28,122,92,1419,24307,Cash,0,1
U0258,23,Student,18612,Urban,2023-02-06,226,220,134,80,43,41,69,813,-5778,UPI,1,0
U0258,23,Student,18612,Urban,2023-03-24,173,200,175,36,17,42,41,684,-1908,Card,1,0
U0258,23,Student,18612,Urban,2023-09-07,207,334,182,19,1,35,158,936,-9468,Cash,1,0
U0258,23,Student,18612,Urban,2023-10-06,175,347,153,23,29,37,111,875,-7638,Cash,1,0
U0258,23,Student,18612,Urban,2023-10-13,321,107,109,114,0,3,71,725,-3138,Card,1,0
U0258,23,Student,18612,Urban,2023-10-29,340,139,197,0,20,45,88,805,-5538,Cash,1,1
U0258,23,Student,18612,Urban,2023-12-30,206,143,181,175,12,28,165,910,-8688,UPI,1,1
U0258,23,Student,18612,Urban,2024-01-06,362,66,133,16,36,117,95,825,-6138,Card,1,1
U0258,23,Student,18612,Urban,2024-01-21,314,93,137,55,33,95,162,889,-8058,UPI,1,1
U0258,23,Student,18612,Urban,2024-02-11,332,225,198,0,25,37,187,993,-11178,Card,1,1
U0258,23,Student,18612,Urban,2024-02-15,342,239,110,82,21,0,51,845,-6738,Cash,1,0
U0258,23,Student,18612,Urban,2024-03-04,289,162,197,64,23,0,0,735,-3438,Cash,1,0
U0258,23,Student,18612,Urban,2024-04-21,408,100,214,126,15,16,134,1013,-11778,Cash,1,1
U0258,23,Student,18612,Urban,2024-04-27,227,219,140,64,25,0,28,703,-2478,Cash,1,1
U0258,23,Student,18612,Urban,2024-06-25,268,155,201,0,33,0,207,857,-7098,UPI,1,0
U0258,23,Student,18612,Urban,2024-06-30,425,69,206,55,40,40,159,994,-11208,Cash,1,1
U0258,23,Student,18612,Urban,2024-07-09,404,282,212,71,21,0,126,1116,-14868,UPI,1,0
U0258,23,Student,18612,Urban,2024-11-07,249,288,131,29,28,50,113,888,-8028,Card,1,0
U0259,29,Salaried,112447,Urban,2023-02-09,275,176,1061,366,144,154,107,2283,43957,Card,0,0
U0259,29,Salaried,112447,Urban,2023-02-17,461,125,1237,202,152,100,59,2336,42367,Card,0,0
U0259,29,Salaried,112447,Urban,2023-04-13,465,207,1260,285,158,22,110,2507,37237,UPI,0,0
U0259,29,Salaried,112447,Urban,2023-05-28,672,79,844,102,177,192,98,2164,47527,Card,0,1
U0259,29,Salaried,112447,Urban,2023-08-10,73,249,830,85,191,45,167,1640,63247,Cash,0,0
U0259,29,Salaried,112447,Urban,2023-08-15,552,176,1237,390,221,113,132,2821,27817,Card,0,0
U0259,29,Salaried,112447,Urban,2023-09-23,538,157,1126,373,132,0,143,2469,38377,Card,0,1
U0259,29,Salaried,112447,Urban,2023-11-16,528,275,801,266,92,78,67,2107,49237,UPI,0,0
U0259,29,Salaried,112447,Urban,2024-02-17,540,103,774,294,174,0,156,2041,51217,UPI,0,1
U0259,29,Salaried,112447,Urban,2024-03-09,667,111,838,406,222,225,26,2495,37597,UPI,0,1
U0259,29,Salaried,112447,Urban,2024-04-29,372,114,1138,205,182,99,131,2241,45217,Card,0,0
U0259,29,Salaried,112447,Urban,2024-05-02,157,192,1183,175,89,82,146,2024,51727,Card,0,0
U0259,29,Salaried,112447,Urban,2024-06-01,412,204,1283,154,129,97,99,2378,41107,Cash,0,1
U0259,29,Salaried,112447,Urban,2024-06-07,439,229,930,144,119,108,26,1995,52597,UPI,0,0
U0259,29,Salaried,112447,Urban,2024-08-20,181,224,862,345,162,65,91,1930,54547,UPI,0,0
U0259,29,Salaried,112447,Urban,2024-08-31,255,234,1020,495,199,207,145,2555,35797,Cash,0,1
U0259,29,Salaried,112447,Urban,2024-11-03,388,81,786,74,94,194,43,1660,62647,UPI,0,1
U0260,27,Salaried,134015,Urban,2023-02-08,174,237,1458,43,252,39,50,2253,66425,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-02-08,488,224,1296,313,119,160,123,2723,52325,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-02-22,205,312,986,334,258,60,205,2360,63215,Card,0,0
U0260,27,Salaried,134015,Urban,2023-04-07,421,170,996,22,281,127,11,2028,73175,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-05-10,388,354,1343,297,188,173,144,2887,47405,Cash,0,0
U0260,27,Salaried,134015,Urban,2023-07-08,235,84,1126,579,249,215,123,2611,55685,UPI,0,1
U0260,27,Salaried,134015,Urban,2023-07-23,489,244,1486,307,167,179,191,3063,42125,Card,0,1
U0260,27,Salaried,134015,Urban,2023-07-28,500,133,1204,466,218,101,109,2731,52085,Card,0,0
U0260,27,Salaried,134015,Urban,2023-10-06,363,148,1506,129,256,26,39,2467,60005,Card,0,0
U0260,27,Salaried,134015,Urban,2023-10-07,561,187,1023,412,150,78,90,2501,58985,UPI,0,1
U0260,27,Salaried,134015,Urban,2023-10-10,518,198,1046,65,295,84,168,2374,62795,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-10-19,488,365,1034,387,79,0,42,2395,62165,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-11-20,430,238,1051,302,166,102,183,2472,59855,UPI,0,0
U0260,27,Salaried,134015,Urban,2023-12-02,254,141,1248,458,217,10,170,2498,59075,UPI,0,1
U0260,27,Salaried,134015,Urban,2024-02-05,354,226,1193,355,220,202,42,2592,56255,Card,0,0
U0260,27,Salaried,134015,Urban,2024-02-28,242,310,1339,153,244,110,63,2461,60185,Card,0,0
U0260,27,Salaried,134015,Urban,2024-03-31,190,121,1373,456,133,218,0,2491,59285,Cash,0,1
U0260,27,Salaried,134015,Urban,2024-04-10,200,251,1018,90,96,42,32,1729,82145,UPI,0,0
U0260,27,Salaried,134015,Urban,2024-05-19,402,95,1469,98,207,214,37,2522,58355,Card,0,1
U0260,27,Salaried,134015,Urban,2024-05-29,288,326,1185,430,231,170,225,2855,48365,Card,0,0
U0260,27,Salaried,134015,Urban,2024-06-07,250,264,937,97,254,172,137,2111,70685,Card,0,0
U0260,27,Salaried,134015,Urban,2024-06-13,314,283,1527,232,146,112,73,2687,53405,Card,0,0
U0260,27,Salaried,134015,Urban,2024-06-19,134,339,1038,445,132,42,67,2197,68105,Card,0,0
U0260,27,Salaried,134015,Urban,2024-06-30,706,91,1192,275,185,114,74,2637,54905,Cash,0,1
U0260,27,Salaried,134015,Urban,2024-07-24,412,102,1137,300,113,52,122,2238,66875,UPI,0,0
U0260,27,Salaried,134015,Urban,2024-07-25,172,140,999,139,169,276,138,2033,73025,Cash,0,0
U0260,27,Salaried,134015,Urban,2024-10-16,206,112,1295,331,173,73,140,2330,64115,Cash,0,0
U0260,27,Salaried,134015,Urban,2024-11-06,510,93,1128,172,122,163,157,2345,63665,Card,0,0
U0260,27,Salaried,134015,Urban,2024-12-01,670,146,1296,117,159,80,10,2478,59675,UPI,0,1
U0261,24,Salaried,65500,Urban,2023-02-19,295,137,578,47,95,59,0,1211,29170,Cash,0,1
U0261,24,Salaried,65500,Urban,2023-02-28,395,143,456,171,54,97,79,1395,23650,Cash,0,0
U0261,24,Salaried,65500,Urban,2023-06-02,301,180,730,59,48,99,46,1463,21610,Cash,0,0
U0261,24,Salaried,65500,Urban,2023-06-08,176,163,578,178,59,0,81,1235,28450,UPI,0,0
U0261,24,Salaried,65500,Urban,2023-06-28,325,174,547,205,75,0,94,1420,22900,UPI,0,0
U0261,24,Salaried,65500,Urban,2023-07-15,484,109,662,304,53,110,32,1754,12880,UPI,0,1
U0261,24,Salaried,65500,Urban,2023-08-05,299,143,478,136,77,0,169,1302,26440,UPI,0,1
U0261,24,Salaried,65500,Urban,2023-10-07,493,52,485,346,101,49,34,1560,18700,UPI,0,1
U0261,24,Salaried,65500,Urban,2023-11-08,410,122,619,104,123,133,6,1517,19990,Cash,0,0
U0261,24,Salaried,65500,Urban,2023-11-19,503,171,618,104,139,113,4,1652,15940,Card,0,1
U0261,24,Salaried,65500,Urban,2023-12-07,230,203,475,15,36,49,77,1085,32950,Cash,0,0
U0261,24,Salaried,65500,Urban,2023-12-19,136,288,469,69,74,125,185,1346,25120,UPI,0,0
U0261,24,Salaried,65500,Urban,2024-04-05,286,186,570,2,50,61,119,1274,27280,Cash,0,0
U0261,24,Salaried,65500,Urban,2024-04-14,496,169,686,60,74,190,193,1868,9460,Card,0,1
U0261,24,Salaried,65500,Urban,2024-04-17,124,221,713,128,78,39,89,1392,23740,Cash,0,0
U0261,24,Salaried,65500,Urban,2024-04-21,574,96,732,214,117,60,93,1886,8920,UPI,0,1
U0261,24,Salaried,65500,Urban,2024-05-05,418,156,554,300,62,53,86,1629,16630,UPI,0,1
U0261,24,Salaried,65500,Urban,2024-05-12,294,204,747,66,133,33,144,1621,16870,Cash,0,1
U0261,24,Salaried,65500,Urban,2024-06-05,295,313,616,65,130,95,34,1548,19060,Cash,0,0
U0261,24,Salaried,65500,Urban,2024-10-04,290,267,630,215,110,94,141,1747,13090,Card,0,0
U0261,24,Salaried,65500,Urban,2024-10-06,539,222,618,101,80,121,140,1821,10870,UPI,0,1
U0261,24,Salaried,65500,Urban,2024-11-04,255,259,506,225,113,70,196,1624,16780,Cash,0,0
U0262,24,Student,12005,Urban,2023-03-23,230,117,86,80,37,0,163,713,-9385,UPI,1,0
U0262,24,Student,12005,Urban,2023-04-15,375,230,94,38,1,67,88,893,-14785,UPI,1,1
U0262,24,Student,12005,Urban,2023-08-02,381,171,119,83,38,38,199,1029,-18865,Cash,1,0
U0262,24,Student,12005,Urban,2023-11-14,242,173,102,114,11,16,91,749,-10465,Cash,1,0
U0262,24,Student,12005,Urban,2024-01-11,299,313,87,102,0,57,68,926,-15775,UPI,1,0
U0262,24,Student,12005,Urban,2024-01-16,213,98,124,28,6,34,146,649,-7465,Card,1,0
U0262,24,Student,12005,Urban,2024-01-20,308,266,90,22,6,0,129,821,-12625,UPI,1,1
U0262,24,Student,12005,Urban,2024-02-23,127,236,115,44,34,0,81,637,-7105,Card,1,0
U0262,24,Student,12005,Urban,2024-03-13,285,332,101,91,0,0,154,963,-16885,UPI,1,0
U0262,24,Student,12005,Urban,2024-03-30,399,117,104,43,41,0,131,835,-13045,UPI,1,1
U0262,24,Student,12005,Urban,2024-04-27,369,221,83,102,20,28,4,827,-12805,Card,1,1
U0262,24,Student,12005,Urban,2024-05-02,358,208,122,68,18,0,62,836,-13075,Cash,1,0
U0262,24,Student,12005,Urban,2024-06-07,111,206,108,44,24,17,164,674,-8215,Cash,1,0
U0262,24,Student,12005,Urban,2024-08-06,321,115,76,110,16,0,41,679,-8365,Cash,1,0
U0262,24,Student,12005,Urban,2024-10-13,239,141,126,88,0,50,45,689,-8665,UPI,1,1
U0262,24,Student,12005,Urban,2024-11-27,256,199,127,5,0,10,91,688,-8635,Card,1,0
U0262,24,Student,12005,Urban,2024-12-03,185,148,120,124,19,0,203,799,-11965,UPI,1,0
U0263,26,Freelancer,35963,Urban,2023-05-15,260,128,355,108,39,94,147,1131,2033,UPI,0,0
U0263,26,Freelancer,35963,Urban,2023-05-30,357,347,267,86,56,33,180,1326,-3817,UPI,1,0
U0263,26,Freelancer,35963,Urban,2023-06-05,216,280,293,129,66,0,212,1196,83,Card,0,0
U0263,26,Freelancer,35963,Urban,2023-06-13,139,154,277,0,75,39,49,697,15053,UPI,0,0
U0263,26,Freelancer,35963,Urban,2023-09-08,132,260,262,186,11,92,96,1039,4793,UPI,0,0
U0263,26,Freelancer,35963,Urban,2023-09-13,160,362,251,88,73,55,186,1175,713,UPI,0,0
U0263,26,Freelancer,35963,Urban,2023-12-21,78,111,315,74,38,95,155,866,9983,Cash,0,0
U0263,26,Freelancer,35963,Urban,2024-01-07,488,255,293,225,19,80,136,1496,-8917,Cash,1,1
U0263,26,Freelancer,35963,Urban,2024-02-10,246,48,359,120,24,101,98,996,6083,Card,0,1
U0263,26,Freelancer,35963,Urban,2024-04-06,204,119,391,128,47,65,50,1004,5843,UPI,0,1
U0263,26,Freelancer,35963,Urban,2024-04-16,145,331,334,23,29,23,101,986,6383,Card,0,0
U0263,26,Freelancer,35963,Urban,2024-06-08,343,76,322,138,59,97,136,1171,833,Cash,0,1
U0263,26,Freelancer,35963,Urban,2024-07-24,245,263,314,0,36,5,123,986,6383,Card,0,0
U0263,26,Freelancer,35963,Urban,2024-08-21,263,193,317,145,31,37,92,1078,3623,UPI,0,0
U0263,26,Freelancer,35963,Urban,2024-09-10,277,163,258,69,32,26,106,931,8033,UPI,0,0
U0263,26,Freelancer,35963,Urban,2024-10-06,202,216,359,201,31,45,216,1270,-2137,UPI,1,1
U0263,26,Freelancer,35963,Urban,2024-11-16,206,172,376,60,29,5,136,984,6443,Card,0,1
U0263,26,Freelancer,35963,Urban,2024-11-21,289,164,379,0,77,4,43,954,7343,Card,0,0
U0263,26,Freelancer,35963,Urban,2024-11-28,155,146,333,49,63,25,157,928,8123,Card,0,0
U0264,45,Business,102099,Semi-Urban,2023-01-07,422,103,654,266,103,145,51,1744,49779,UPI,0,1
U0264,45,Business,102099,Semi-Urban,2023-02-28,443,237,353,289,129,34,161,1646,52719,UPI,0,0
U0264,45,Business,102099,Semi-Urban,2023-03-16,374,132,511,162,123,169,98,1569,55029,Cash,0,0
U0264,45,Business,102099,Semi-Urban,2023-07-30,367,201,678,106,122,115,157,1746,49719,Card,0,1
U0264,45,Business,102099,Semi-Urban,2023-08-10,109,190,491,90,168,13,183,1244,64779,UPI,0,0
U0264,45,Business,102099,Semi-Urban,2023-08-17,311,61,574,178,76,57,56,1313,62709,UPI,0,0
U0264,45,Business,102099,Semi-Urban,2023-08-24,238,221,593,243,109,63,85,1552,55539,Card,0,0
U0264,45,Business,102099,Semi-Urban,2023-10-12,371,289,374,56,190,76,122,1478,57759,Card,0,0
U0264,45,Business,102099,Semi-Urban,2023-10-17,372,94,641,112,145,58,224,1646,52719,UPI,0,0
U0264,45,Business,102099,Semi-Urban,2024-01-04,351,159,408,53,137,172,51,1331,62169,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-01-05,330,118,497,204,139,76,0,1364,61179,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-02-13,509,127,527,24,75,175,154,1591,54369,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-05-22,325,41,443,267,93,184,61,1414,59679,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-07-08,405,187,373,351,158,195,69,1738,49959,UPI,0,0
U0264,45,Business,102099,Semi-Urban,2024-08-13,296,301,596,0,97,113,198,1580,54699,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-10-16,441,215,430,278,64,0,79,1507,56889,Card,0,0
U0264,45,Business,102099,Semi-Urban,2024-11-29,336,145,371,55,61,116,129,1213,65709,UPI,0,0
U0265,19,Student,17582,Semi-Urban,2023-02-21,169,123,69,31,28,23,54,497,2672,Cash,0,0
U0265,19,Student,17582,Semi-Urban,2023-03-05,370,67,44,20,0,34,64,599,-388,Cash,1,1
U0265,19,Student,17582,Semi-Urban,2023-05-11,378,81,68,109,22,4,141,803,-6508,Card,1,0
U0265,19,Student,17582,Semi-Urban,2023-05-30,220,84,73,104,27,37,163,708,-3658,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2023-06-07,232,162,36,85,35,108,65,723,-4108,Card,1,0
U0265,19,Student,17582,Semi-Urban,2023-07-14,318,92,77,102,23,97,0,709,-3688,Card,1,0
U0265,19,Student,17582,Semi-Urban,2023-09-06,329,104,20,168,52,12,76,761,-5248,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2023-09-17,293,101,60,143,11,65,156,829,-7288,Card,1,1
U0265,19,Student,17582,Semi-Urban,2023-09-18,283,302,45,59,9,33,80,811,-6748,UPI,1,0
U0265,19,Student,17582,Semi-Urban,2023-10-19,248,247,64,38,44,40,35,716,-3898,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2023-11-23,295,197,52,114,55,49,137,899,-9388,UPI,1,0
U0265,19,Student,17582,Semi-Urban,2024-01-10,302,160,49,132,16,0,129,788,-6058,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2024-01-26,304,110,75,103,31,11,154,788,-6058,UPI,1,0
U0265,19,Student,17582,Semi-Urban,2024-02-05,405,291,40,88,41,5,119,989,-12088,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2024-04-27,462,167,55,128,34,43,188,1077,-14728,Card,1,1
U0265,19,Student,17582,Semi-Urban,2024-05-25,390,131,62,88,31,63,60,825,-7168,UPI,1,1
U0265,19,Student,17582,Semi-Urban,2024-06-16,438,72,55,56,17,7,38,683,-2908,Cash,1,1
U0265,19,Student,17582,Semi-Urban,2024-07-17,369,265,94,49,52,64,55,948,-10858,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2024-08-09,176,173,51,77,16,71,41,605,-568,Card,1,0
U0265,19,Student,17582,Semi-Urban,2024-08-27,207,160,66,18,26,0,45,522,1922,Card,0,0
U0265,19,Student,17582,Semi-Urban,2024-10-20,232,144,25,50,19,0,123,593,-208,UPI,1,1
U0265,19,Student,17582,Semi-Urban,2024-10-26,298,155,53,70,28,46,43,693,-3208,UPI,1,1
U0265,19,Student,17582,Semi-Urban,2024-11-05,377,250,14,55,49,40,227,1012,-12778,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2024-12-06,294,87,80,91,24,0,178,754,-5038,Cash,1,0
U0265,19,Student,17582,Semi-Urban,2024-12-22,298,53,71,90,27,89,66,694,-3238,UPI,1,1
U0266,33,Salaried,149044,Urban,2023-01-26,453,299,1119,88,254,0,55,2268,81004,Cash,0,0
U0266,33,Salaried,149044,Urban,2023-02-18,560,112,1611,587,157,33,66,3126,55264,Card,0,1
U0266,33,Salaried,149044,Urban,2023-03-14,277,47,1628,516,142,215,159,2984,59524,Card,0,0
U0266,33,Salaried,149044,Urban,2023-04-05,278,145,1230,350,146,93,164,2406,76864,UPI,0,0
U0266,33,Salaried,149044,Urban,2023-06-02,548,160,1724,489,174,215,140,3450,45544,UPI,0,0
U0266,33,Salaried,149044,Urban,2023-06-03,665,142,1188,225,237,325,48,2830,64144,Card,0,1
U0266,33,Salaried,149044,Urban,2023-06-17,631,137,1143,29,118,127,137,2322,79384,Card,0,1
U0266,33,Salaried,149044,Urban,2023-06-21,381,128,1200,86,256,275,54,2380,77644,Card,0,0
U0266,33,Salaried,149044,Urban,2023-07-02,817,169,1611,52,136,347,59,3191,53314,Cash,0,1
U0266,33,Salaried,149044,Urban,2023-07-04,518,145,1213,334,273,90,78,2651,69514,Card,0,0
U0266,33,Salaried,149044,Urban,2023-07-06,473,166,1165,402,270,161,0,2637,69934,UPI,0,0
U0266,33,Salaried,149044,Urban,2023-07-24,233,194,1511,422,142,242,67,2811,64714,UPI,0,0
U0266,33,Salaried,149044,Urban,2023-09-07,171,313,1428,29,302,205,106,2554,72424,Cash,0,0
U0266,33,Salaried,149044,Urban,2023-09-22,354,293,1057,70,186,177,42,2179,83674,Card,0,0
U0266,33,Salaried,149044,Urban,2023-09-25,237,168,1559,486,170,174,216,3010,58744,UPI,0,0
