age,occupation,monthly_income,city_type,date,food,transport,rent,entertainment,utilities,shopping,others,total_expense,overspending_habit
38,Business,27939,Rural,2023-11-11,3351.1226443456744,2426.4422650859856,2489.119284548625,4349.982433046456,1347.1616435465864,3812.298839888254,676.3349698164527,18452.462080278034,0
55,Student,99472,Semi-Urban,2023-09-25,10490.014504637866,6973.190216949583,19005.57019828418,7771.952452764281,6009.402234524279,13475.595133089617,4209.184275282331,67934.90901553213,0
32,Freelancer,62029,Urban,2023-09-10,11886.93605993632,5422.268517069937,19480.851279756804,8902.262861780882,3101.110410746098,9266.702116909577,2508.9083925482632,60569.03963874788,1
38,Salaried,35863,Urban,2023-10-16,6737.370641444874,1847.6506314113844,11502.415797136875,2827.43628120214,1320.8420851640508,1885.2496140219446,996.9124061396087,27117.877456520873,0
27,Business,98097,Rural,2023-07-31,18793.16191971138,8181.9418443841,10648.63820856665,6006.533731723756,6618.122326451658,9446.34690157087,2563.043271037961,62257.78820344638,0
40,Salaried,30447,Rural,2023-06-26,3505.647680402387,3035.2794135738995,2712.425322949142,1254.5294123291217,923.6504598132292,2391.8236592127414,1421.0675767279954,15244.423525008517,0
56,Freelancer,116160,Rural,2023-01-21,17819.052268987536,9481.182779256938,12460.782207781065,19270.803942111877,7379.783475769589,9569.647358134924,5728.204571629083,81709.45660367103,0
22,Student,66940,Urban,2023-11-12,7221.580069292357,5773.004421892896,20403.13257352059,9600.334342115757,3049.368691311485,5441.078107705282,1528.5605781853171,53017.058784023684,0
18,Business,130182,Urban,2023-02-21,20631.08744037864,12976.996391768218,39173.77628210677,8874.271763815837,4115.384762033193,8321.496711793194,4607.996623725317,98701.00997562117,0
30,Salaried,97947,Rural,2023-08-21,19444.228482613722,9190.404893264136,9475.118242746335,6661.404638221768,5103.830982525037,11610.251593821755,3979.9256277974973,65465.16446099026,0
38,Salaried,105001,Urban,2023-05-03,18793.000107301566,5381.149128959575,32387.66038127489,3664.990942364182,5149.921514607607,14905.724359697582,3636.1914421427787,83918.63787634818,0
43,Salaried,123752,Semi-Urban,2023-12-28,13162.718551001668,7606.045546588355,24907.733510736845,4473.673565676326,5809.799652770099,10260.194987771874,5501.547230755159,71721.71304530032,0
62,Student,39642,Rural,2023-04-10,4400.7850299493875,3335.47480805973,3777.3781417518185,2820.232873269884,1515.1676200989693,4399.087347132036,1594.3747521068863,21842.500572368714,0
38,Business,116798,Rural,2023-08-02,12500.090628928458,10653.988088257594,12402.308225776484,4023.5490616947345,6321.983689391472,12777.835482336217,2379.6135276823134,61059.36870406727,0
35,Student,115899,Semi-Urban,2023-11-23,15557.660703108082,11409.826464537033,23290.70150453749,11048.05203081564,6609.231506142118,6123.993267155952,2588.1864582183175,76627.65193451464,0
54,Student,87643,Semi-Urban,2023-05-15,15093.693018526705,6812.349242565599,16782.903329199755,6396.57067232622,5469.930605691137,10981.513912411252,2400.0924945377133,63937.05327525838,0
62,Student,27928,Urban,2023-11-14,3513.886902877,2747.8887110445917,9153.209604305432,1460.1767162197777,1758.407751499043,1848.1033658370527,723.4813483354487,21205.154400118347,0
49,Freelancer,68002,Semi-Urban,2023-08-06,8032.369405359117,3698.3594071234534,14309.756232322712,11595.461868419528,2744.441288070913,9171.123953554186,2997.487547966917,52548.99970281683,0
53,Freelancer,104853,Rural,2023-03-29,11543.806953024958,8619.64728771165,10928.967203051543,8399.55506354925,6178.537293864357,7019.4657198658515,3088.1927996832983,55778.172320750906,0
34,Freelancer,134614,Urban,2023-10-07,24825.224574381973,12777.505353256569,39942.577773129735,17716.732440552638,8667.886713032738,11806.884065698567,4022.7922136597263,119759.60313371196,1
52,Business,137517,Semi-Urban,2023-02-09,18523.535495174074,9734.116256737909,27259.933243309843,9578.08145693049,4559.735211129425,20236.179290072403,6613.678107225246,96505.25906057941,0
28,Student,45017,Urban,2023-08-28,8708.118401068994,4229.9720401647755,13825.75260436346,2047.2650918472327,1439.6139256347296,2697.9636373280787,1337.895111803805,34286.580812211076,0
38,Student,99064,Urban,2023-11-28,14898.06680377145,9872.981112192521,29590.086983589197,6610.067821590644,5726.522301417602,6743.623004844049,4753.5672224828995,78194.91524988838,0
43,Freelancer,139694,Urban,2023-05-16,21359.69602285949,8914.267697124673,42778.41797267768,10306.83890962818,6893.562132685088,15089.129968606037,5929.879905032402,111271.79260861354,0
21,Student,33313,Urban,2023-07-01,3846.112451702336,3106.154806900827,10912.913620596426,5652.882157912516,1908.5295487747353,4530.013274743083,1040.8419969313366,30997.447857561263,1
51,Student,21559,Semi-Urban,2023-09-22,4296.3460665869625,1811.4964510443704,4159.797396715964,1668.9610582142059,1096.645992838287,1318.6380640795617,945.9218031656521,15297.806832645005,0
35,Salaried,70893,Rural,2023-09-16,11090.327801087113,6365.64395671768,6399.123880734932,11887.692774195419,4300.7217811996015,10551.037571021447,3298.7872834434042,53893.3350483996,0
57,Student,35167,Rural,2023-07-01,6556.3583334841505,2193.471533909719,4192.669203418095,4988.428028114737,1333.6840895669905,2145.5975527226683,1608.1129158683527,23018.321657084718,0
52,Salaried,100879,Semi-Urban,2023-01-21,11179.960534751259,5740.577398259844,19667.574300164775,17158.142781877683,6578.037876516775,9262.993807402645,3670.8434080555426,73258.13010702854,0
58,Student,58598,Rural,2023-12-17,6835.3945858695115,3709.0947631949402,5127.65152497155,9299.16971300652,3141.6395570889886,4594.197642090035,2659.169954349151,35366.317740570696,0
46,Business,27523,Urban,2023-07-15,5452.96231347556,1541.5011000127106,7292.620112030648,5099.582087555865,1035.5723368472584,2348.115366980482,875.972774618154,23646.326091520674,1
46,Freelancer,69777,Urban,2023-07-31,13373.455555934122,5787.4377090757735,20014.31898060578,2165.6489916418095,2650.3205256548144,5708.9583518275185,2409.7985871318187,52109.93870187164,0
55,Salaried,48439,Urban,2023-01-16,8902.310329282865,3184.422864228386,14284.774438543309,2569.865999421647,1470.5408764839165,7048.85073533426,1170.7646489505996,38631.52989224499,0
59,Freelancer,136378,Semi-Urban,2023-07-21,17560.951534240245,7700.606286665427,27256.686312313446,12990.22652965397,4640.674498733142,12831.764064515191,2819.10310149909,85800.01232762053,0
38,Salaried,101060,Urban,2023-12-29,17896.697425328413,8293.11570338051,30717.3973274143,6373.201884248592,6700.815758678816,9191.987598518592,3579.8031297394605,82753.0188273087,1
59,Salaried,33285,Urban,2023-08-06,5642.77017632779,2530.593046943119,9364.171295832655,5065.808686513743,1121.4308548800052,3104.2040254877757,1274.2084745513528,28103.186560536444,1
30,Salaried,30973,Semi-Urban,2023-04-03,3464.4227963848093,2525.208745664715,6980.344279504219,1661.4122027232352,1204.2712435674202,4314.557681537525,1262.4085937436432,21412.625543125567,0
58,Business,142970,Urban,2023-05-13,15803.830428604551,10065.888289313294,43239.1791995091,24334.476382366855,7826.447266138055,15256.83158230522,6282.365001929205,122809.01815016629,1
34,Student,42694,Urban,2023-05-19,5637.430849349021,3647.054574060771,13790.358884988567,2446.24324318768,2631.7406696640937,3185.4387770291687,1214.938947027656,32553.205945306956,0
26,Salaried,55774,Rural,2023-06-06,10791.509771871295,2861.0342940707187,5012.254689721659,3558.6293299836666,2569.725970117172,6297.831258990263,1437.9463891039984,32528.931703858772,0
58,Business,24302,Semi-Urban,2023-12-01,2601.643330016405,1663.8770116725605,4909.110484288362,1685.103805138626,1313.7598243651612,2548.458382099731,665.2079319562541,15387.1607695371,0
18,Salaried,135776,Urban,2023-03-11,23958.35049509272,7384.72264089643,40129.50775910436,24678.16519868055,5592.483823370987,13488.98500079586,4048.2880138721307,119280.50293181304,1
19,Student,42391,Urban,2023-10-31,6388.2440541614,2854.304300778438,13705.7159798121,2332.4982743336836,2334.980074116144,5885.325733943835,1659.1010703834843,35160.169487529085,1
46,Salaried,24611,Urban,2023-01-15,3853.7312905502577,1931.0153055502522,7376.221421846771,4590.705288127553,787.9694797020788,3408.9432164048685,925.0971349739656,22873.683137155745,1
50,Business,29372,Urban,2023-08-23,5430.510425472385,1483.8627229564247,9550.152807923236,1128.1675449210036,1728.5046113503022,2692.0066351901746,1187.573748139847,23200.77849595337,0
27,Student,44312,Rural,2023-07-31,7214.834365595936,2577.6213896821814,4460.427528895103,2189.2845709737544,2322.723095211245,5485.8401478637625,994.2616860085121,25244.99278423049,0
57,Business,34080,Rural,2023-10-17,5165.718339393735,2756.441214578889,2998.7349071944277,3295.885108558155,1731.67681173091,2326.018242194939,791.8027188635881,19066.277342514644,0
38,Student,100618,Rural,2023-03-01,15511.870051792075,6918.686771611468,9446.89419553677,3234.757424038775,5298.946674130057,11053.89586297294,2440.39682377031,53905.447803852396,0
45,Student,132945,Rural,2023-09-09,21294.306502671312,12975.250893730084,14251.091219979478,25551.298541539974,8280.232477168302,9430.690705185383,3282.8182601076433,95065.68860038217,0
28,Freelancer,128397,Semi-Urban,2023-01-02,18552.693729063267,10397.79289870241,26380.75736801676,5936.745101498934,6315.324059324366,14732.788474653315,4284.327424219675,86600.42905547873,0
51,Freelancer,116213,Urban,2023-08-24,16899.620979441486,7118.727031728969,35837.22180982216,7352.044593124046,5962.851588056337,8350.593091831626,4116.74111342487,85637.8002074295,0
25,Freelancer,40874,Rural,2023-12-02,5131.115785553126,2457.2145969523904,3638.8445018858692,5321.51585111034,2158.394262078273,3627.4857745740696,1919.4704491159812,24254.04122127005,0
39,Student,82537,Urban,2023-01-19,8589.684798845667,4305.1311615865525,25532.847034625167,3207.81081835338,2483.241540563309,5603.551356928102,3690.7480359209294,53413.0147468231,0
25,Salaried,93914,Semi-Urban,2023-02-18,16930.009036833224,6292.858822457593,19118.861834519703,15543.469431031584,6216.111273455536,5225.59542703518,4169.347140885161,73496.25296621799,0
32,Business,21597,Urban,2023-03-19,2528.1419463624857,1502.7418260916857,5863.014302869531,3869.8154382803236,1233.9024201652444,2263.144450389388,884.2868131754564,18145.047197334115,1
34,Business,31600,Urban,2023-01-28,5181.024706710768,2806.7784479811435,8958.813302581097,5056.754704248874,1139.655933103745,2937.515662935813,1297.2037803464837,27377.746537907926,1
40,Business,23747,Rural,2023-02-17,4016.5465895146003,2029.6880336272502,1992.2350572887133,1813.201666492915,1061.4589076511406,3430.2352618856617,719.5576327168121,15062.923149177093,0
41,Freelancer,99415,Rural,2023-04-06,15936.405773752285,8699.53680882076,10754.314858052683,6030.017047865939,4415.955081300998,9245.87510490987,2953.7081836796438,58035.81285838218,0
62,Student,137358,Semi-Urban,2023-06-14,22717.97601066661,13273.705463534554,26723.742012978735,9514.039308088946,9052.709344721774,8243.053362486125,4782.250952761045,94307.47645523779,0
36,Freelancer,98553,Urban,2023-12-31,18382.397236083456,9364.763341043044,29594.60432230583,12984.025814896288,3373.0323180638843,10709.919539375931,2337.2591172923308,86746.00168906075,1
22,Salaried,44815,Rural,2023-06-25,5151.1157672278605,3970.8713868552722,4982.884117151001,8469.770284955677,1533.9908057008452,3128.7362846353885,2016.174994373463,29253.54364089951,0
49,Student,104500,Rural,2023-03-14,17985.36551089193,9436.120767901511,11429.491349815844,9458.317199028961,5310.536388551998,8472.52753113134,3875.936098911688,65968.29484623327,0
61,Business,114348,Rural,2023-12-22,18736.90948462092,7634.513636437758,11976.674074969358,4172.874747799083,6995.320547590087,6083.296661424344,3995.2026933414286,59594.791846182976,0
18,Freelancer,125736,Semi-Urban,2023-01-29,23404.9575172532,6830.578488717722,25182.67787298834,17748.56693784681,8272.502125986472,16752.379718710054,6037.530555082499,104229.1932165851,1
40,Freelancer,44714,Urban,2023-06-06,8383.796041917662,3882.4122348673955,12783.978391177005,2288.247136991346,2230.0752619433697,4868.893068864935,1943.516450141046,36380.918585902764,1
54,Salaried,38890,Rural,2023-11-10,4771.64599401948,2193.93539291877,3854.2203411872724,1596.391672819352,2245.876969703883,4183.128531566688,1642.450466781933,20487.64936899738,0
25,Salaried,81509,Urban,2023-10-31,8667.965054092823,8007.026672712332,23452.71107335148,4302.124006373675,4661.124094899554,4443.398529842745,1833.9922308063158,55368.34166207893,0
30,Freelancer,81824,Semi-Urban,2023-10-06,8809.83819197619,6470.272593960871,17156.650630077078,5636.0852685029695,4430.184893157274,6922.323910844253,1682.4842969749081,51107.83978549354,0
25,Salaried,24725,Urban,2023-10-10,2525.9423896398825,2334.423196062027,6622.644877439294,2472.1354552646494,904.3639627846542,2904.283662679206,1198.3877214901868,18962.1812653599,0
40,Business,63205,Rural,2023-01-07,8610.349379336429,5481.242484740834,6022.21328688467,9565.815964482501,2406.3510815672244,8348.969079054274,1752.1444806624856,42187.08575672842,0
60,Salaried,40684,Urban,2023-11-01,5220.400669966191,4066.3042495807535,11859.820870890639,2424.5310112550155,2831.6966497644553,3536.661525296257,1260.5758478715204,31199.99082462483,0
18,Salaried,111861,Urban,2023-07-01,20444.996790514862,7337.692147470086,33025.87220728481,17855.780564791672,6490.80522373014,6076.7708017205605,3492.018621620883,94723.93635713302,1
62,Freelancer,77911,Semi-Urban,2023-04-19,10488.728655550238,4849.252112676611,15890.774671808691,3918.8692008577013,4228.172499754901,7824.888765457144,2065.8644007774974,49266.55030688279,0
41,Freelancer,118078,Semi-Urban,2023-11-20,14955.358688342672,6911.105654716624,22728.85842970192,8660.217474255123,6720.001736000671,7863.994724532453,4541.489059968864,72381.02576751832,0
52,Student,131573,Urban,2023-07-25,26078.883550359573,7068.115341862704,39452.64174499773,10698.552581863396,4189.332727442026,16818.627842574828,6497.776959940668,110803.93074904093,1
41,Student,33092,Urban,2023-08-22,3602.024038002587,3015.0616015839205,9684.763089024189,1326.5965359662425,1645.5899871490217,1891.269800447199,1180.161393972054,22345.46644614522,0
34,Freelancer,115918,Urban,2023-07-06,11816.180015185342,10018.859054790977,34751.33937162318,7201.495733139899,4387.225022863794,9983.590249341765,2950.8182260236417,81109.5076729686,0
22,Salaried,59770,Semi-Urban,2023-11-25,10372.426630902113,3583.287107355602,12187.50665410343,8939.949823717368,3363.813034013491,6218.799289472863,1954.6678104164926,46620.45034998136,0
37,Salaried,45457,Semi-Urban,2023-12-23,7604.95988843398,3217.7239104547634,9734.141205150065,8230.984998120035,2346.7430709432456,6259.704744831167,2039.467154554202,39433.72497248746,1
38,Student,91667,Urban,2023-01-08,14041.912178667731,4897.06973692355,27632.092704398485,14196.28397234159,4730.431325119596,10515.400792243288,3606.652529225008,79619.84323891925,1
57,Student,131565,Semi-Urban,2023-02-22,22017.71907854459,11046.64883270237,25531.56283742701,5712.534292962969,7265.235090504576,11948.370032339884,5642.2373014395835,89164.30746592098,0
48,Student,110751,Rural,2023-07-18,12458.482791989092,6598.118157753458,11192.029284872946,7204.614071735735,4502.680048002895,10059.99225614398,2331.2463457815716,54347.16295627968,0
63,Business,82894,Semi-Urban,2023-05-17,8596.423692408565,4538.143948608245,16732.38490640112,7498.603593105994,3349.6579735953283,4426.0408245093195,3420.1080499257323,48561.362988554305,0
53,Business,81305,Semi-Urban,2023-09-16,15084.941379230695,4626.956915290824,16032.4953918808,11473.076917693063,2785.0456358277775,9335.184302065902,3986.066595869889,63323.76713785895,0
28,Student,32612,Semi-Urban,2023-11-30,5472.833738274429,3236.438789174102,6391.190552140583,3028.053068726651,1245.888269392701,2015.1097216955984,1339.5575170106913,22729.07165641475,0
32,Salaried,122841,Rural,2023-06-21,16846.517077149707,8093.3031404528365,12626.661155995316,6552.815922250399,6498.574737487224,9820.586470824488,5345.14697680375,65783.60548096371,0
36,Student,98627,Rural,2023-03-27,12943.692485803147,7569.593374461436,8909.052167394024,8424.832237920175,5406.092148694682,6827.326520630832,2609.7888989118865,52690.37783381619,0
